date,Continent,Country,alpha2code,cases_pr100000,cases_increasing,totalpop_cat,totalpop,vaccinated_pr100_cat,vaccinated_pr100,deaths,cases,temperature,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
3/19/2021,Asia,Afghanistan,AF,.049392592,0,3,36442712,2,.13,1,18,274.6586245408245,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
3/26/2021,Asia,Afghanistan,AF,.17013004,1,3,36442712,2,.13,5,62,276.1937658775886,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
4/2/2021,Asia,Afghanistan,AF,.18659423,0,3,36442712,2,.13,3,68,268.1375684351825,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
4/9/2021,Asia,Afghanistan,AF,.24421893,1,3,36442712,2,.29,2,89,269.7616979206734,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
4/16/2021,Asia,Afghanistan,AF,.41160494,1,3,36442712,2,.29,6,150,274.6668962872086,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
4/23/2021,Asia,Afghanistan,AF,.58447897,1,3,36442712,2,.58,8,213,264.3828303090682,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
4/30/2021,Asia,Afghanistan,AF,.51313412,0,3,36442712,2,.58,6,187,277.4690882667544,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
5/7/2021,Asia,Afghanistan,AF,.66131192,1,3,36442712,2,.58,9,241,280.7355755765248,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
5/14/2021,Asia,Afghanistan,AF,.99882799,1,3,36442712,2,1.09,8,364,272.7869583142079,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
5/21/2021,Asia,Afghanistan,AF,2.4037728,1,3,36442712,2,1.14,21,876,270.0800258024664,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
5/28/2021,Asia,Afghanistan,AF,3.0156922,1,3,36442712,2,1.17,29,1099,274.5869534396867,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
6/4/2021,Asia,Afghanistan,AF,4.011776,1,3,36442712,2,1.17,56,1462,273.2882424033536,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
6/11/2021,Asia,Afghanistan,AF,5.3947687,1,3,36442712,2,1.17,92,1966,270.2915481616184,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
6/18/2021,Asia,Afghanistan,AF,4.1599541,0,3,36442712,2,1.18,67,1516,266.9183723491693,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
6/25/2021,Asia,Afghanistan,AF,4.4947257,1,3,36442712,2,1.42,86,1638,271.3736535804858,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
7/2/2021,Asia,Afghanistan,AF,2.7111044,0,3,36442712,2,1.7,57,988,274.0631811907409,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
7/9/2021,Asia,Afghanistan,AF,3.3120477,1,3,36442712,2,1.79,74,1207,276.3349966668816,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
7/16/2021,Asia,Afghanistan,AF,1.3665284,0,3,36442712,2,1.81,42,498,282.626573788069,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
7/23/2021,Asia,Afghanistan,AF,1.341832,1,3,36442712,2,1.81,40,489,277.6013505659402,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
7/30/2021,Asia,Afghanistan,AF,1.0207802,0,3,36442712,2,1.81,25,372,278.9678868858113,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
8/6/2021,Asia,Afghanistan,AF,.58996707,0,3,36442712,2,1.81,13,215,276.156825809692,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
8/13/2021,Asia,Afghanistan,AF,.14817777,0,3,36442712,2,1.81,6,54,274.2238603783323,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
8/20/2021,Asia,Afghanistan,AF,.22501069,1,3,36442712,2,1.87,6,82,276.1673182425678,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
8/27/2021,Asia,Afghanistan,AF,.10427325,0,3,36442712,2,1.87,3,38,273.1238263046135,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
9/3/2021,Asia,Afghanistan,AF,.26617119,1,3,36442712,2,1.88,5,97,273.9391991230102,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
9/10/2021,Asia,Afghanistan,AF,.22226666,0,3,36442712,2,1.88,3,81,275.7611776530374,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
9/17/2021,Asia,Afghanistan,AF,.15915391,0,3,36442712,2,1.88,2,58,268.9146833568271,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
9/24/2021,Asia,Afghanistan,AF,.087809049,0,3,36442712,2,1.88,2,32,275.618304924698,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
10/1/2021,Asia,Afghanistan,AF,.09604115,1,3,36442712,2,2.01,2,35,279.8590299823051,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
10/8/2021,Asia,Afghanistan,AF,.087809049,0,3,36442712,2,2.01,2,32,269.5238593129556,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
10/15/2021,Asia,Afghanistan,AF,.087809049,0,3,36442712,2,2.01,2,32,263.9572456952887,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
10/22/2021,Asia,Afghanistan,AF,.11250535,1,3,36442712,2,2.01,3,41,271.2836576977991,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
10/29/2021,Asia,Afghanistan,AF,.054880656,0,3,36442712,2,2.01,2,20,269.2373477302718,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
11/5/2021,Asia,Afghanistan,AF,.090553083,1,3,36442712,2,2.01,1,33,270.8081663488443,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
11/12/2021,Asia,Afghanistan,AF,.13720164,1,3,36442712,2,2.01,1,50,266.9910017911693,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
11/19/2021,Asia,Afghanistan,AF,.10152922,0,3,36442712,2,8.58,1,37,267.9754693288647,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
11/26/2021,Asia,Afghanistan,AF,.082320988,0,3,36442712,2,8.58,1,30,269.8364872879799,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
12/3/2021,Asia,Afghanistan,AF,.074088886,0,3,36442712,2,8.58,2,27,265.3072782449036,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
12/10/2021,Asia,Afghanistan,AF,.060368724,0,3,36442712,2,8.58,1,22,261.5939109662517,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
12/17/2021,Asia,Afghanistan,AF,.068600819,1,3,36442712,2,8.58,1,25,253.9973140787112,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
12/24/2021,Asia,Afghanistan,AF,.079576954,1,3,36442712,2,8.58,1,29,266.5142043555452,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
12/31/2021,Asia,Afghanistan,AF,.090553083,1,3,36442712,2,10.07,2,33,266.7724916463867,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
1/7/2022,Asia,Afghanistan,AF,.12348148,1,3,36442712,2,10.07,1,45,269.9138995650588,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
1/14/2022,Asia,Afghanistan,AF,.26617119,1,3,36442712,2,10.71,1,97,266.8129413889906,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
1/21/2022,Asia,Afghanistan,AF,1.0564526,1,3,36442712,2,10.82,3,385,265.9242734839483,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
1/28/2022,Asia,Afghanistan,AF,1.5284263,1,3,36442712,2,10.98,4,557,267.4987310876105,54.422,18.6,1.337,1803.987,,9.59,,,.5,64.83,.511
2/19/2021,America,Antigua and Barbuda,AG,22.818737,0,1,96412,1,0,0,22,292.4637047225141,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
5/14/2021,America,Antigua and Barbuda,AG,1.0372152,0,1,96412,1,0,0,1,295.1349027768431,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
9/3/2021,America,Antigua and Barbuda,AG,57.046841,1,1,96412,3,33.98,0,55,297.4021684160491,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
9/10/2021,America,Antigua and Barbuda,AG,47.711903,0,1,96412,3,46.58,1,46,296.3439671910066,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
9/17/2021,America,Antigua and Barbuda,AG,46.674686,0,1,96412,3,48.09,1,45,295.6797281086497,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
9/24/2021,America,Antigua and Barbuda,AG,80.902794,1,1,96412,3,51.81,3,78,296.7612843971077,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
10/1/2021,America,Antigua and Barbuda,AG,43.563042,0,1,96412,3,54.55,1,42,296.3688112072236,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
10/8/2021,America,Antigua and Barbuda,AG,26.967598,0,1,96412,3,57.54,0,26,296.6340191743831,231.845,32.1,4.631,21490.943,,13.17,,,3.8,77.02,.778
3/20/2020,Europe,Albania,AL,.27255949,1,1,2935139,1,0,0,8,277.2978304255669,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
3/27/2020,Europe,Albania,AL,.61325884,0,1,2935139,1,0,1,18,279.1313282209593,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/3/2020,Europe,Albania,AL,.68139875,0,1,2935139,1,0,1,20,276.7835787430904,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/10/2020,Europe,Albania,AL,.44290918,1,1,2935139,1,0,0,13,279.2265743707083,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
6/12/2020,Europe,Albania,AL,1.4309373,1,1,2935139,1,0,0,42,285.0338132445137,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
6/19/2020,Europe,Albania,AL,2.0101264,1,1,2935139,1,0,1,59,286.655149612697,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
6/26/2020,Europe,Albania,AL,2.3167558,0,1,2935139,1,0,2,68,291.8575164448935,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
7/3/2020,Europe,Albania,AL,2.4530354,1,1,2935139,1,0,3,72,290.8928403153754,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
7/10/2020,Europe,Albania,AL,2.7937348,1,1,2935139,1,0,2,82,288.1378963998137,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
7/17/2020,Europe,Albania,AL,3.1344342,1,1,2935139,1,0,3,92,287.0097729282364,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
7/24/2020,Europe,Albania,AL,3.3388538,1,1,2935139,1,0,4,98,289.3358463354048,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
7/31/2020,Europe,Albania,AL,3.7817631,1,1,2935139,1,0,4,111,291.1097786440113,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/7/2020,Europe,Albania,AL,4.3950219,1,1,2935139,1,0,5,129,289.2067032238361,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/14/2020,Europe,Albania,AL,4.7697911,1,1,2935139,1,0,4,140,290.3420744771091,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/21/2020,Europe,Albania,AL,5.0423508,0,1,2935139,1,0,3,148,287.2275890172143,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/28/2020,Europe,Albania,AL,4.5994415,0,1,2935139,1,0,4,135,288.9635801739599,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/4/2020,Europe,Albania,AL,4.4290919,1,1,2935139,1,0,5,130,284.5860680344013,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/11/2020,Europe,Albania,AL,5.3149099,0,1,2935139,1,0,3,156,286.8417106320002,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/18/2020,Europe,Albania,AL,4.9060707,0,1,2935139,1,0,4,144,288.3492968469931,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/25/2020,Europe,Albania,AL,4.3609519,1,1,2935139,1,0,2,128,287.8709107810343,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/2/2020,Europe,Albania,AL,4.9742107,1,1,2935139,1,0,3,146,286.6461768604852,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/9/2020,Europe,Albania,AL,5.8940992,1,1,2935139,1,0,4,173,282.7168597264915,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/16/2020,Europe,Albania,AL,8.3812046,1,1,2935139,1,0,4,246,285.4234933878538,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/23/2020,Europe,Albania,AL,10.186911,0,1,2935139,1,0,4,299,280.6532524083627,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/30/2020,Europe,Albania,AL,10.62982,1,1,2935139,1,0,6,312,283.8078373366871,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/6/2020,Europe,Albania,AL,15.058912,1,1,2935139,1,0,6,442,279.5761425403991,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/13/2020,Europe,Albania,AL,18.534046,1,1,2935139,1,0,9,544,281.8493355825603,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/20/2020,Europe,Albania,AL,23.951166,0,1,2935139,1,0,11,703,277.0021083867475,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/27/2020,Europe,Albania,AL,24.019306,1,1,2935139,1,0,14,705,277.2278472890157,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/4/2020,Europe,Albania,AL,26.23385,1,1,2935139,1,0,15,770,279.9820715695055,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/11/2020,Europe,Albania,AL,26.23385,0,1,2935139,1,0,14,770,278.5403568430314,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/18/2020,Europe,Albania,AL,21.157431,0,1,2935139,1,0,12,621,278.9973235392472,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/25/2020,Europe,Albania,AL,16.898689,0,1,2935139,1,0,10,496,282.9272387218531,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/1/2021,Europe,Albania,AL,17.103107,1,1,2935139,1,0,6,502,277.4246563221222,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/8/2021,Europe,Albania,AL,19.964983,0,1,2935139,1,0,5,586,284.5832302140393,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/15/2021,Europe,Albania,AL,21.975109,1,1,2935139,2,.01,5,645,267.480930797673,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/22/2021,Europe,Albania,AL,27.596649,1,1,2935139,2,.02,9,810,281.3733198924197,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/29/2021,Europe,Albania,AL,34.138077,1,1,2935139,2,.02,11,1002,276.6788522398481,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
2/5/2021,Europe,Albania,AL,37.30658,1,1,2935139,2,.02,13,1095,279.9322601517923,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
2/12/2021,Europe,Albania,AL,35.296455,0,1,2935139,2,.02,16,1036,273.5623196548114,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
2/19/2021,Europe,Albania,AL,33.865517,0,1,2935139,2,.09,18,994,274.7204472474644,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
2/26/2021,Europe,Albania,AL,28.720957,0,1,2935139,2,.21,20,843,279.6069852188803,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
3/5/2021,Europe,Albania,AL,23.065348,0,1,2935139,2,.21,16,677,275.1710223771635,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
3/12/2021,Europe,Albania,AL,18.738464,0,1,2935139,2,.21,13,550,273.2644285907209,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
3/19/2021,Europe,Albania,AL,14.820422,0,1,2935139,2,.21,11,435,273.6546147523355,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
3/26/2021,Europe,Albania,AL,12.026688,0,1,2935139,2,.21,8,353,271.0039322827546,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/2/2021,Europe,Albania,AL,9.4373722,0,1,2935139,2,.21,7,277,280.2371523098899,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/9/2021,Europe,Albania,AL,6.3029385,0,1,2935139,2,.21,4,185,268.5195088169697,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/16/2021,Europe,Albania,AL,4.7697911,0,1,2935139,2,.21,5,140,274.9449948014669,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/23/2021,Europe,Albania,AL,3.5773435,0,1,2935139,2,.21,3,105,281.7333534963199,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/30/2021,Europe,Albania,AL,2.5211754,0,1,2935139,2,.21,2,74,283.2782050921056,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
5/7/2021,Europe,Albania,AL,1.5672171,0,1,2935139,2,.21,3,46,282.5781420268481,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
5/14/2021,Europe,Albania,AL,1.0220981,0,1,2935139,3,15.78,2,30,283.269643620042,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
5/21/2021,Europe,Albania,AL,.54511899,0,1,2935139,3,16.51,1,16,279.7565338890198,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
7/30/2021,Europe,Albania,AL,3.4751337,1,1,2935139,3,23.42,0,102,285.6732619034009,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/6/2021,Europe,Albania,AL,9.028533,1,1,2935139,3,24.38,1,265,288.812975547232,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/13/2021,Europe,Albania,AL,15.501822,1,1,2935139,3,26.12,2,455,287.605982193313,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/20/2021,Europe,Albania,AL,25.382103,1,1,2935139,3,27.34,2,745,287.8869028757496,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
8/27/2021,Europe,Albania,AL,29.504564,1,1,2935139,3,28.59,3,866,291.0328799501353,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/3/2021,Europe,Albania,AL,29.436426,0,1,2935139,3,29.7,4,864,282.9228568567157,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/10/2021,Europe,Albania,AL,28.925377,0,1,2935139,3,31.35,5,849,285.1103396367208,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/17/2021,Europe,Albania,AL,24.734774,0,1,2935139,3,32.17,8,726,284.5332113867984,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
9/24/2021,Europe,Albania,AL,19.692423,0,1,2935139,3,32.81,10,578,281.0090417224525,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/1/2021,Europe,Albania,AL,15.944731,0,1,2935139,3,33.37,8,468,284.479079199313,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/8/2021,Europe,Albania,AL,14.718213,0,1,2935139,3,33.8,7,432,282.7249959336949,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/15/2021,Europe,Albania,AL,17.614157,1,1,2935139,3,34.15,8,517,279.6061591785854,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/22/2021,Europe,Albania,AL,17.614157,0,1,2935139,3,34.99,7,517,283.0697634899653,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
10/29/2021,Europe,Albania,AL,18.465906,1,1,2935139,3,35.67,5,542,277.4591785617077,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/5/2021,Europe,Albania,AL,19.147305,1,1,2935139,3,36.07,5,562,285.1584925363082,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/12/2021,Europe,Albania,AL,16.59206,0,1,2935139,3,36.67,7,487,276.8959366586087,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/19/2021,Europe,Albania,AL,15.501822,0,1,2935139,3,37.14,7,455,279.0815843561122,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
11/26/2021,Europe,Albania,AL,11.277149,0,1,2935139,3,37.57,4,331,281.1458687843347,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/3/2021,Europe,Albania,AL,10.084702,0,1,2935139,3,38.01,3,296,283.0047735535272,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/10/2021,Europe,Albania,AL,9.7440023,0,1,2935139,3,38.43,4,286,278.0555822349502,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/17/2021,Europe,Albania,AL,18.738464,1,1,2935139,3,39.11,4,550,273.606470880423,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/24/2021,Europe,Albania,AL,29.300146,1,1,2935139,3,39.81,4,860,278.1535400237618,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
12/31/2021,Europe,Albania,AL,39.861828,1,1,2935139,3,40.16,3,1170,277.3406871479673,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/7/2022,Europe,Albania,AL,57.237495,1,1,2935139,3,40.83,4,1680,278.3642085253902,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/14/2022,Europe,Albania,AL,71.649078,1,1,2935139,3,41.63,5,2103,269.4405693920141,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/21/2022,Europe,Albania,AL,57.884823,0,1,2935139,3,41.63,6,1699,278.0814157520494,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
1/28/2022,Europe,Albania,AL,35.705296,0,1,2935139,3,41.63,5,1048,274.6348350425194,104.871,38,8.643000000000001,11803.431,1.1,10.08,7.1,51.2,2.89,78.56999999999999,.795
4/10/2020,Europe,Armenia,AM,1.0203712,1,1,3038110,1,0,1,31,274.3960639480422,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
4/17/2020,Europe,Armenia,AM,1.5140992,1,1,3038110,1,0,1,46,276.4373069225655,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
5/1/2020,Europe,Armenia,AM,3.4231808,1,1,3038110,1,0,1,104,278.900674111434,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
5/8/2020,Europe,Armenia,AM,4.5422978,1,1,3038110,1,0,1,138,278.5854993986101,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
5/15/2020,Europe,Armenia,AM,7.3071747,1,1,3038110,1,0,2,222,279.921311288226,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
5/22/2020,Europe,Armenia,AM,10.829101,1,1,3038110,1,0,4,329,279.0492453142685,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
5/29/2020,Europe,Armenia,AM,12.178624,1,1,3038110,1,0,8,370,280.5129823591758,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
6/5/2020,Europe,Armenia,AM,17.971699,0,1,3038110,1,0,10,546,276.6300073572485,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
6/12/2020,Europe,Armenia,AM,17.445057,0,1,3038110,1,0,11,530,280.1688688646966,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
6/19/2020,Europe,Armenia,AM,17.247564,1,1,3038110,1,0,11,524,282.3415695014895,102.931,35.7,7.571,8787.58,1.8,7.11,1.5,52.1,4.2,75.09,.776
